id	page_id
126	3065880
126	39184036
126	37431962
126	55716973
126	46135
126	229236
126	315006
126	36741752
126	45038886
126	15323474
126	1195247
126	99232
126	36050633
126	105891
126	56238882
126	59133650
126	50580622
126	27336158
126	4360694
126	52941923
126	10632769
126	39658843
126	8169462
126	294996
126	199169
126	18327
126	49804
126	4055689
126	728760
126	50987
126	5843994
126	4076926
126	266956
126	15392729
126	45446
126	6857909
126	5951649
126	72161
126	564333
126	11699202
126	2973134
126	571080
126	4880551
126	36254111
126	37117778
126	15549158
126	1544392
126	38133359
126	14205
126	34025708
126	19774291
126	46187368
126	30968221
126	634444
126	197284
126	40300362
126	30829008
126	51534906
126	33035421
126	35552667
126	43062801
126	8379771
126	800930
126	19440506
126	11208778
126	3756817
126	2865153
126	20786042
126	24800947
126	743437
126	417454
126	8093899
126	299378
126	12110070
126	23688582
126	248859
126	233258
126	1515964
126	47723216
126	28671774
126	158577
126	7144546
126	13988922
126	8562899
126	41256010
126	57287715
126	806467
126	4243217
126	1673736
126	1201113
126	50908548
126	3106890
126	39177238
126	49278771
126	2871407
126	40099717
126	296311
126	60748891
126	28161256
126	27886078
126	19278463
126	38675598
126	362828
126	5016758
126	21763531
126	8791204
126	1422017
126	37980568
126	17948737
126	375091
126	48115990
126	21561436
126	4266845
126	163225
126	8015055
126	12562715
126	29238
126	639129
126	32046
126	3637876
126	30758
126	1100846
126	3423373
126	24150477
126	177438
126	20370416
126	2448033
126	1022287
126	22182886
126	10176541
126	2534560
126	1722782
126	44250724
126	910778
126	473279
126	34959365
126	30746
126	21184750
126	324180
126	5298193
126	57813885
126	16077
126	54041
126	1081047
126	4783937
126	44379582
126	47084839
126	35614636
126	6968346
126	39499990
126	5485078
126	36277332
126	20278197
126	10438439
126	24217253
126	48041
126	30560235
126	343613
126	1943640
126	2118843
126	2946802
126	13027942
126	693370
126	48169141
126	214943
126	501387
126	109275
126	33904609
126	14911167
126	39118571
126	29631205
126	4209781
126	47187551
126	32209725
126	32300415
126	32680
126	36907558
126	46363069
126	10328771
126	554991
126	44937996
126	1139572
126	72710
126	11994710
126	40494939
126	10240635
126	24743160
126	21541145
126	31817405
126	3754616
126	718019
126	15626
126	8173330
126	2356142
126	2377187
126	44613190
126	17046163
126	1261161
126	168919
126	51176570
126	1406651
126	12393
126	52369206
126	1947039
126	45541
126	53898636
126	1096446
126	3439013
126	24522837
126	46252643
126	4273386
126	52518034
126	2875272
126	53091005
126	2136840
126	24374112
126	54089720
126	44496752
126	18880664
126	19631494
126	1831083
126	629154
126	51458472
126	5077294
126	22943476
126	417453
126	35536466
126	58527572
126	11924
126	664664
126	20330299
126	8776277
126	435331
126	1582335
126	45802
126	39343807
126	34327569
126	40065090
126	13639512
126	28525031
126	10974621
126	937299
126	177907
126	1178453
126	10399772
126	309909
126	43350024
126	49513428
126	1218279
126	2616933
126	10389363
126	1421295
126	28524579
126	560402
126	15559515
126	20494796
126	10857703
126	980934
126	28151
126	356324
126	161973
126	11379284
126	220362
126	32478737
126	6936717
126	2253929
126	872991
126	24824350
126	6900115
126	389912
126	22457756
126	1925763
126	37940517
126	50742290
126	49398692
126	25942918
126	1123434
126	2168290
126	16366
126	27191837
126	6316423
126	53684661
126	86586
126	18398911
126	987508
126	5227384
126	7925
126	28052209
126	4205978
126	615394
126	58334102
126	40634643
126	38317679
126	81682
126	1538038
126	13482028
126	52621515
126	323779
126	1519875
126	23614390
126	218168
126	28724022
126	5204358
126	11369356
126	23023511
126	331299
126	25449336
126	47374622
126	242857
126	1455693
126	15988007
126	7881361
126	993509
126	22608576
126	27118229
126	210244
126	33894874
126	57510532
126	49788411
126	16143
126	40626873
126	747259
126	21026598
126	33854770
126	44129647
126	36569660
126	856045
126	4060020
126	36242833
126	5270742
126	356751
126	4933873
126	31195085
126	21788520
126	45495735
126	36243068
126	29329
126	196767
126	216170
126	5625552
126	38180635
126	3674911
126	22139117
126	1267277
126	39310227
126	56062985
126	40176
126	5590004
126	2352414
126	1409458
126	21704563
126	1040072
126	3271100
126	1384083
126	7436724
126	4274404
126	14627595
126	569
126	27890702
126	55863438
126	1165345
126	56101
126	11335700
126	2279663
126	1581549
126	746591
126	42302714
126	543598
126	13433057
126	40298608
126	21754
126	46834679
126	992706
126	13737627
126	4036087
126	2561589
126	140752
126	4866233
126	4322218
126	42446
126	3782069
126	360128
126	32198717
126	26437707
126	8276451
126	5827326
126	37103476
126	18967255
126	38076
126	51382841
126	5531689
126	30230244
126	17280905
126	60670913
126	18947899
126	159526
126	57236962
126	1745670
126	1514626
126	22015466
126	4845678
126	38667025
126	16095003
126	222291
126	16691266
126	51751040
126	23213
126	20917047
126	273869
126	22280428
126	23603
126	241981
126	29174
126	6438599
126	2584949
126	46622063
126	210183
126	243665
126	32604292
126	31521473
126	6459796
126	473321
126	48974671
126	22538656
126	9031869
126	171177
126	851927
126	2515214
126	6727771
126	33844737
126	9082483
126	8788706
126	19298488
126	1279334
126	12779039
126	9722933
126	4947562
126	24772931
126	1510338
126	54022021
126	209443
126	1529845
126	44379567
126	1805271
126	51335
126	10893135
126	713688
126	32100260
126	26549484
126	489145
126	60277968
126	185130
126	43069535
126	37284871
126	40626887
126	46803266
126	53941454
126	805625
126	58932606
126	12724623
126	8203246
126	2027734
126	25872759
126	1252437
126	3197311
126	60472656
126	55509409
126	29397211
126	2399697
126	297000
126	18692929
126	57240019
126	30791110
126	48837807
126	1138207
126	308
126	6152834
126	23861917
126	5231099
126	48238593
126	51692451
126	38872295
126	10702216
126	14292726
126	19128312
126	1218284
126	21634
126	1091815
126	25756960
126	3510041
126	13280365
126	31528183
126	49185
126	59157
126	297970
126	3318874
126	39756315
126	28086000
126	41324523
126	1149054
126	547555
126	39463649
126	39781372
126	10688574
126	2589535
126	803323
126	30315423
126	170653
126	33148906
126	17661738
126	2438730
126	31468
126	35664198
126	19991258
126	3690248
126	40658634
126	2466491
126	6805068
126	1591028
126	9803384
126	29823
126	743896
126	14275245
126	45294237
126	18657699
126	41147531
126	1354698
126	58840544
126	410722
126	59860618
126	21923745
126	1740080
126	4363470
126	584318
126	46826101
126	592243
126	39021539
126	23490
126	1299957
126	6052711
126	312085
126	25349142
126	5331780
126	181592
126	27113
126	33661613
126	41785017
126	44399204
126	3443189
126	46970510
126	160371
126	17373385
126	13141806
126	123612
126	5752650
126	14166265
126	7922534
126	155577
126	678255
126	3062984
126	923035
126	50776278
126	40621363
126	799398
126	60244635
126	2662580
126	13353993
126	1996833
126	41009524
126	507848
126	40700606
126	1217460
126	46628283
126	174959
126	1030
126	28937240
126	30865887
126	4243423
126	35870844
126	37439647
126	3506043
126	19552
126	11185
126	48837566
126	3446813
126	9778122
126	34312509
126	40641172
126	15432982
126	46399149
126	25447
126	8543156
126	13043189
126	11022472
126	16253
126	42406849
126	15827
126	83042
126	38353349
126	8569444
126	2275708
126	41548580
126	58161994
126	40630925
126	13295032
126	1546697
126	42828276
126	46638670
126	859910
126	39413446
126	12083679
126	17224047
126	37934151
126	14463958
126	64644
126	10190209
126	50340216
126	45272111
126	9350671
126	24880587
126	1737388
126	6259283
126	59915316
126	52816741
126	31437630
126	7554
126	6267
126	10772350
126	46762
126	41080998
126	213446
126	14911095
126	36160846
126	27050403
126	323912
126	1920135
126	1495631
126	21156505
126	23014670
126	10150076
126	46823379
126	856726
126	60191845
126	43221310
126	24199593
126	27423374
126	579403
126	35086533
126	50563101
126	511676
126	153324
126	6353282
126	7959
126	6475070
126	581057
126	59506271
126	56754620
126	32585059
126	8909951
126	35236347
126	35322219
126	17429962
126	8879235
126	49208142
126	41732962
126	1105116
126	19609268
126	54956
126	36711291
126	1325116
126	38762727
126	2463551
126	10352624
126	9383123
126	3010875
126	7699598
126	411590
126	4826588
126	18460683
126	32574806
126	17062052
126	2263462
126	30384
126	196556
126	958549
126	46363662
126	31932677
126	7602553
126	9815
126	32398661
126	57449057
126	46930237
126	29617833
126	302256
126	19730331
126	66935
126	11300173
126	3012782
126	471630
126	54170709
126	2173176
126	45694613
126	49589651
126	8173854
126	175216
126	2616121
126	25102
126	15959539
126	57166906
126	78971
126	52756707
126	1655855
126	33617
126	1176777
126	11197004
126	57325105
126	11008305
126	41276312
126	4866560
126	2241898
126	2859896
126	20033941
126	445690
126	23996
126	11877
126	38973106
126	40427593
126	42960710
126	28306599
126	3435226
126	32380102
126	1547318
126	1622543
126	50523472
126	13484433
126	47177816
126	3669631
126	159211
126	41895524
126	47036429
126	34620836
126	300181
126	54431469
127	50405
127	8198668
127	217115
127	3752602
127	30876704
127	20810981
127	51425242
127	5082444
127	1724095
127	41872763
127	8836833
127	56858164
127	461026
127	6943711
127	11998869
127	215153
127	3580185
127	16150410
127	15854986
127	2092031
127	99176
127	5316728
127	183232
127	2278666
127	23707
127	1940733
127	21618119
127	13487228
127	1714063
127	23593736
127	41613878
127	739238
127	38871325
127	25031
127	41042751
127	51273
127	24459344
127	28567652
127	14564808
127	433557
127	28541566
127	24464661
127	1517689
127	185250
127	1604306
127	8655005
127	8795944
127	15895710
127	9034599
127	5473601
127	542141
127	2935158
127	21042276
127	1272728
127	25690122
127	2437664
127	424847
127	44746378
127	304064
127	1147047
127	40676800
127	25542869
127	1784854
127	4092
127	24972
127	157101
127	525298
127	55314
127	9061832
127	25664913
127	1875672
127	42399463
127	23553194
127	226160
127	7090865
127	5928500
127	1380225
127	13631
127	30825551
127	30860636
127	140445
127	1375431
127	60258240
127	23244081
127	18534044
127	22941297
127	13063025
127	18888280
127	973819
127	39392210
127	7773244
127	27080935
127	271956
127	16144234
127	26473982
127	554378
127	6616830
127	4071987
127	353930
127	24592945
127	23755381
127	26136523
127	21967246
127	39046452
127	47230196
127	64895
127	23808
127	5663209
127	23923935
127	8442897
127	303434
127	5142879
127	330652
127	10230669
127	25552848
127	7272
127	15758877
127	21528406
127	1309683
127	292208
127	8357
127	203221
127	8805723
127	52297702
127	16886185
127	4926805
127	44969752
127	4081056
127	8799424
127	517965
127	3242004
127	4550852
127	4588654
127	5443913
127	40513699
127	178453
127	31065956
127	16190085
127	42780592
127	488737
127	53709758
127	7009434
127	29161285
127	3008881
127	363886
127	24765072
127	5903304
127	5665273
127	45670562
127	40162672
127	435377
127	45541220
127	14294983
127	1424484
127	23747811
127	25424391
127	52043761
127	20941708
127	25063096
127	288322
127	1954541
127	38958547
127	467693
127	1347829
127	35401232
127	56207824
127	4242525
127	3224095
127	28563713
127	26771878
127	6209285
127	41157699
127	30186283
127	9019888
127	16704171
127	29344968
127	217474
127	7617666
127	25333223
127	7762052
127	49090020
127	57739303
127	345103
127	37281356
127	4854513
127	574187
127	30863595
127	44181579
127	168130
127	39234484
127	17156832
127	37628293
127	16145173
127	17051171
127	10338
127	789610
127	1677175
127	1678280
127	26992717
127	52069737
127	27113732
127	32273909
127	303354
127	55676598
127	1176482
127	13215281
127	194164
127	1436114
127	13792790
127	4457805
127	1190305
127	21701253
127	24701875
127	59169921
127	4630008
127	1694940
127	18741152
127	22425144
127	25107756
127	54169042
127	24878546
127	18938505
127	979256
127	8091800
127	230518
127	10380708
127	1281795
127	5955
127	37481424
127	378436
127	3579126
127	4553860
127	22602671
127	24162264
127	31027757
127	23807514
127	774776
127	157955
127	4967794
127	41207361
127	58086285
127	546314
127	611954
127	29481579
127	2257
127	57535209
127	30260699
127	22761231
127	8056871
127	24458620
127	30813018
127	177711
127	32304
127	30153361
127	1687680
127	6882093
127	25212596
127	9128939
127	40675925
127	774329
127	25309255
127	30766113
127	59661593
127	8656175
127	16479487
127	7798283
127	5502277
127	23475335
127	331200
127	23623
127	4187283
127	1841516
127	24435337
127	28704387
127	10707617
127	23001171
127	54493694
127	1721524
127	42193056
127	22601760
127	5974486
127	3095629
127	53488685
127	7785499
127	47352525
127	217480
127	25272195
127	13073170
127	395673
127	23805
127	1725388
127	6790680
127	461856
127	44976026
127	29131342
127	4732778
127	28761553
127	416583
127	15940110
127	25955140
127	4164092
127	51421886
127	10593519
127	21798171
127	7386800
127	20915552
127	30871854
127	354296
127	58993693
127	74222
127	11528455
127	2466137
127	5207039
127	29369172
127	640325
127	23598750
127	21069709
127	3395559
127	59476366
127	40088103
127	2152984
127	60723555
127	9173086
127	16719469
127	373382
127	1177740
127	5316354
127	676553
127	17695210
127	29683711
127	1790526
127	1301
127	8159411
127	1265740
127	31102241
127	9507932
127	31066952
127	16199575
127	14139662
127	2293711
127	388129
127	52128479
127	36278145
127	3906803
127	561472
127	58066823
127	2796268
127	37737915
127	348787
127	25678415
127	1047287
127	5113564
127	5946562
127	248255
127	26743367
127	2535793
127	4738670
127	194436
127	41531629
127	17486821
127	9208751
127	3686185
127	39445711
127	32878104
127	23396228
127	347864
127	18496136
127	10767071
127	6683470
127	435921
127	54367073
127	17080354
127	8285608
127	162291
127	42329379
127	7035922
127	19374924
127	21091233
127	32791218
127	54602493
127	1015057
127	19741732
127	18390633
127	30643877
127	4354335
127	2348
127	22562112
127	33472300
127	35775932
127	1656090
127	8906041
127	36767039
127	5067699
127	59148682
127	3601048
127	57318780
127	22421038
127	8534185
127	454283
127	31185171
127	51246650
127	36849639
127	363087
127	41823093
127	14117
127	8548986
127	60559548
127	2345704
127	24848516
127	42285275
127	19616
127	36115576
127	22701520
127	4669898
127	1716277
127	2497678
127	3144333
127	58083832
127	34248137
127	20658150
127	9860987
127	16143942
127	34440118
127	40405
127	2996466
127	3441582
127	22553032
127	26255336
127	3739059
127	24903878
127	6120353
127	382950
127	48233279
127	47414560
127	36074775
127	1165498
127	30314033
127	32535058
127	3222938
127	2860713
127	142601
127	35080659
127	40047495
127	2125801
127	4124256
127	42805696
127	23937993
127	33363938
127	27699334
127	57745259
127	40957693
127	307925
127	7417530
127	60348671
127	6704552
127	44436539
127	5585381
127	44092190
127	23820253
127	617041
127	54002960
127	5015207
127	631995
127	52042616
127	20224767
127	8235218
127	219189
127	40999301
127	306250
127	56826939
127	53083751
127	38103896
127	54117660
127	55026174
127	54485691
127	1364162
127	6032624
127	18541869
127	16148460
127	650013
127	4653306
127	27218002
127	50004273
127	2629976
127	262871
127	41299433
127	37957914
127	30865987
127	58899118
127	10076778
127	519408
127	31654166
127	8838615
127	27726175
127	2759420
127	54743410
127	23221293
127	5169533
127	49873740
127	245239
127	1305853
127	55164989
127	1358690
127	335872
127	2321699
127	16428588
127	17936995
127	1001436
127	25701731
127	3461261
127	4248271
127	158300
127	40460
127	24435242
127	57203951
127	31890596
127	58615520
127	16144918
127	19280748
127	564260
127	2913594
127	48228084
127	19666846
127	13968477
127	47779103
127	1624043
127	22734084
127	24832628
127	45400
127	34708218
127	304995
127	30617835
127	304718
127	25672877
127	252364
127	16841338
127	29431445
127	22681451
127	26232
127	5191792
127	58946615
127	2499957
127	11193849
127	14801512
127	37799417
127	9411440
127	45644223
127	1691779
127	26036
127	23828260
127	18902633
127	9131985
127	1201000
127	1737555
127	16090880
127	158934
127	11524515
127	6221
127	982557
127	54385875
127	23175170
127	3391731
127	16957970
127	48816462
127	219682
127	51862793
127	1978516
127	16148263
127	2938317
127	53811392
127	229447
127	19960124
127	39158821
127	4539723
127	32877953
127	38773006
127	14027095
127	22709231
127	7449
127	48949639
127	28258756
127	18606412
127	2385108
127	4548977
127	41112237
127	25161650
127	32116954
127	12201824
127	16147907
127	1404708
127	29202552
127	2994193
127	290270
127	23750789
127	46986161
127	8636740
127	17167178
127	42016432
127	2584567
127	4969236
127	5549981
127	56174586
127	23767029
127	3548277
127	22822589
127	28193888
127	19436553
127	50130469
127	51169812
127	36814344
127	13458312
127	27944254
127	45448242
127	14688088
127	60258301
127	35086528
127	22983362
127	7108933
127	7216004
127	477632
127	2190792
127	5503518
127	23467506
127	60075612
127	1933982
127	31481902
127	1281860
127	52818469
127	57965596
127	39074150
127	41380255
127	50935271
127	35435768
127	4645392
127	1636552
127	334075
127	38825081
127	414157
127	3166886
127	10046095
127	2700417
127	1692203
127	37194951
127	44971017
127	22456749
127	57145877
127	51026209
127	1579569
127	46422428
127	46748435
127	47817307
127	267554
127	1437364
127	3823485
127	4384083
127	27085585
127	23464358
127	29162133
127	11461179
127	6728
127	5637031
127	2918726
127	1057462
127	344980
127	13248822
127	40947199
127	54545816
127	35157383
127	10931266
127	27601110
127	3025444
127	37567156
127	11869125
127	8453516
127	51889797
127	25948689
127	44203565
127	7208557
127	3091496
127	28358500
127	765226
127	905680
127	33687738
127	23508575
127	12672703
127	31498076
127	584836
127	1558653
127	5081949
127	49000712
127	55164983
127	39092366
127	25981530
127	8796354
127	606848
127	17921021
127	304750
127	670568
127	31488305
127	3700127
127	410784
127	15723402
127	17112098
127	102689
127	51917389
127	20932939
127	24091
127	31399826
127	1724671
127	10067
127	6561959
127	245234
127	34267544
127	30231803
127	16147971
127	41263419
127	23281466
127	41180797
127	2515064
127	19476070
127	12087735
127	39480666
127	11927837
127	21057869
127	1547179
127	37517972
127	4953
127	2944547
127	43814862
127	12804589
127	51779656
127	52647914
127	2747481
127	18456527
127	41063023
127	4540178
127	957699
127	5581673
127	55856577
127	32117165
127	33195162
127	11566154
127	3490616
127	292101
127	3588048
127	9302499
127	4763063
127	6606565
127	22404365
127	3083965
127	1693743
127	6623
127	57615708
127	58926
127	25103002
127	54140016
127	19296557
127	1408123
127	18382391
127	1346861
127	43347332
127	44009480
127	1704572
127	31372879
127	32721982
127	14828673
127	22340
127	217733
127	2516481
127	1586008
127	5588867
127	23922977
127	40976967
127	35081055
127	25733107
127	4794884
127	1174395
127	12024869
127	26836140
127	24434957
127	23908952
127	1355027
127	30730149
127	1068671
127	13588409
127	59663640
127	1579575
127	30311601
127	17446912
127	13369653
127	4080979
127	117407
127	5293184
127	39660
127	12278631
127	57026395
127	17106900
127	37727028
127	299476
127	16740638
127	45246109
127	1771301
127	5997030
127	10889227
127	4044479
127	640294
127	52197082
127	5263027
127	32233
127	16083772
127	43074014
127	1644969
127	562802
127	158834
127	1801795
127	27395518
127	1852371
127	23778661
127	56543322
127	876383
127	44123992
127	19248600
127	6268610
127	34947281
127	36739612
127	2097823
127	37243848
127	13602
127	25768930
127	9902868
127	4196026
127	214903
127	1168730
127	12445587
127	998713
127	13134114
127	27748179
127	196313
127	16653517
127	3897926
127	301503
127	23896354
127	25981555
127	37800080
127	19958930
127	15613566
127	34747
127	1164581
127	2773226
127	7554518
127	12804012
127	533230
127	1701324
127	598596
127	275955
127	37339342
127	2314027
127	1119205
127	4443158
127	1685596
127	10285570
127	26126625
127	26672101
127	5693844
127	30863941
127	17425710
127	797827
127	38646474
127	18974659
127	26336847
127	12422165
127	303215
127	957725
127	40114815
127	3945584
127	1859417
127	1680929
127	27483506
127	610573
127	44764867
127	42780236
127	26519780
127	25679109
127	28361417
127	7112019
127	48910128
127	341509
127	4044459
127	1438737
127	23423474
127	13968564
127	147842
127	1038380
127	23733519
127	7104
127	41191577
127	9591148
127	164920
127	21239538
127	27123227
127	57207084
127	30492109
127	11935367
127	6866003
127	38152576
127	49277028
127	8967621
127	31018336
127	1053299
127	47750145
127	59502933
127	16704609
127	4356626
127	4065532
127	10179013
127	21315059
127	1389343
127	12121487
127	48833053
127	16938123
127	10834932
127	1286196
127	7517723
127	38276375
127	7417861
127	2703510
127	20835214
127	2203446
127	53374287
127	72346
127	72751
127	245244
127	32544599
127	335721
127	50562575
127	4511337
127	54225793
127	23407135
127	1607279
127	12076755
127	32274003
127	2440590
127	4691110
127	410868
127	56637400
127	1232649
127	3105343
127	5974162
127	18314376
127	303299
127	2326374
127	41012955
127	47515022
127	15818
127	19635
127	8310332
127	13901467
127	844779
127	38868760
127	1907707
127	15846533
127	5640162
127	9225911
127	22103253
127	1537974
127	146223
127	18382338
127	4506084
127	8624259
127	55963872
127	33870630
127	310388
127	5790193
127	39163186
127	51239085
127	56132763
127	23907797
127	30125590
127	554717
127	3295536
127	4834289
127	874414
127	47402221
127	4278964
127	56371
127	32970065
127	9756495
127	1563311
127	3246274
127	1302601
127	57369915
127	19150899
127	20001547
127	21609858
127	13097345
127	39083722
127	3808226
127	43821542
127	1753609
127	31919547
128	1457735
128	2753501
128	9105889
128	29214104
128	5513903
128	5425201
128	20246322
128	5311222
128	31574965
128	4843030
128	23459660
128	9734016
128	2302089
128	5634089
128	7668802
128	1919641
128	1122046
128	18786483
128	3390511
128	36579381
128	4426464
128	5105311
128	26230952
128	1725470
128	136960
128	8149981
128	36579475
128	7630362
128	5650082
128	24516920
128	1934406
128	2146586
128	21404814
128	36576009
128	1572929
128	28242
128	7501246
128	27909949
128	1122062
128	18249151
128	1122091
128	9088219
128	34401434
128	8223111
128	1305353
128	14898664
128	36324110
128	1615420
128	14893531
128	13680073
128	14687421
128	12362234
128	14600296
128	32636552
128	10535395
128	12226670
128	2919990
128	45390377
128	2160731
128	2012885
128	8654955
128	4559307
128	6038187
128	348799
128	13025995
128	47722270
128	358711
128	57514756
128	14585002
128	6311556
128	14923458
128	28306193
128	19046807
128	5357883
128	36579357
128	1073552
128	15126417
128	43946443
128	5111621
128	30612378
128	3061621
128	19033178
128	42833817
128	3275919
128	7287691
128	1122077
128	32987303
128	1790971
128	27770380
128	2610388
128	5176688
128	856983
128	2219425
128	8318047
128	10384969
128	22664799
128	1122135
128	10474284
128	18693724
128	1022
128	5221945
128	40042494
128	2539737
128	5763463
128	22675830
128	810456
128	12751783
128	5222443
128	11012943
128	14904814
128	28713513
128	14891210
128	3052466
128	22812414
128	46241192
128	7803136
128	3254691
128	3680792
128	22977253
128	153132
128	2302142
128	5222100
128	13063768
128	32018466
128	11328861
128	48913743
128	927828
128	32420528
128	14858958
128	56639884
128	36460949
128	13039275
128	6907621
128	14568049
128	14687584
128	50958029
128	48760514
128	10554462
128	58497655
128	22812537
128	51929008
128	36319929
128	6259893
128	10237579
128	28062403
128	9581275
128	47415089
128	25516649
128	13465552
128	48915726
128	51045069
128	10979721
128	2452764
128	40177437
128	6025817
128	13318189
128	7409534
128	7586820
128	52198645
128	5849388
128	18910703
128	1755460
128	4442738
128	49866942
128	36797687
128	2146590
128	22826202
128	31990550
128	19801775
128	36568065
128	13025986
128	1969647
128	14770358
128	2513757
128	7131615
128	6916442
128	7772909
128	6870870
128	1226546
128	357825
128	5878134
128	2820304
128	12840880
128	4710300
128	14687510
128	8417252
128	12067108
128	10455767
128	59030836
128	53892789
128	10587813
128	4843160
128	36579344
128	11503279
128	4397865
128	10242527
128	5196598
128	413009
128	58026170
128	58516322
128	41875851
128	9401230
128	50542037
128	3382590
128	851543
128	2390056
128	12930556
128	41857552
128	1205980
128	49346090
128	36732346
128	2199332
128	27420958
128	12777597
128	26798933
128	46644983
128	1235774
128	5221966
128	22210106
128	18079355
128	1831816
128	2542676
128	1789683
128	51276460
128	2684822
128	45063189
128	36579362
128	14300151
128	30156889
128	7802280
128	13090743
128	6143109
128	2724439
128	49927763
128	2730962
128	29379580
128	23369469
128	43971392
128	36835439
128	57895371
128	5196689
128	40287808
128	47505561
128	853825
128	14922811
128	8383694
128	58023529
128	36579407
128	3770082
128	35783519
128	36568095
128	306085
128	13728282
128	6527836
128	348734
128	2081137
128	56787041
128	50293192
128	20638823
128	37891106
128	18180516
128	8829491
128	10639438
128	10639602
128	35431281
128	9106621
128	14948905
128	36568103
128	10723594
128	2218102
128	9106888
128	25744291
128	36579371
128	14660772
128	49896745
128	51782908
128	24864365
128	36568061
128	51207410
128	2470223
128	52466018
128	19851708
128	50729409
128	13494018
128	28037579
128	38338334
128	4828674
128	36090602
128	39924315
128	36579385
128	5487942
128	37317403
128	37520606
128	23557713
128	19680
128	18014652
128	35516949
128	48073393
128	17825270
128	40828780
128	47737924
128	44002838
128	24459922
128	51053464
128	857311
128	5975889
128	1021873
128	5110178
128	37065629
128	24747843
128	14093457
128	36579417
128	32769300
128	17449735
128	11990382
128	15621428
128	36579449
128	5196964
128	36579373
128	9509847
128	34163360
128	48975805
128	13275818
128	374816
128	51975260
128	53784511
128	36579462
128	10772404
128	11890143
128	15560471
128	48028734
128	2671333
128	41403620
128	10534240
128	15464154
128	3353412
128	48384421
128	24963922
128	11797846
128	9740159
128	50282727
128	42644719
128	13676538
128	36579426
128	8733762
128	11100004
128	2611279
128	27801
128	38958976
128	10639630
128	10566452
128	49862106
128	38657097
128	17418798
128	45019288
128	39676954
128	7007074
128	9595677
128	10324283
128	3854763
128	38880668
128	3253729
128	302532
128	46510551
128	804202
128	1628616
128	47505440
128	24757983
128	169562
128	22192554
128	59005174
128	2890065
128	2405566
128	2204846
128	20566256
128	3349128
128	49132142
128	13100757
128	12205924
128	11100389
128	51113337
128	7610026
128	1565128
128	2585670
128	23987388
128	16275432
128	12283929
128	26671809
128	771740
128	48143553
128	33074095
128	27241258
128	5196664
128	41391695
128	44854022
128	11818826
128	8434770
128	43309393
128	28073152
128	50783113
128	900488
128	50560189
128	12787135
128	5196615
128	33294712
128	2320013
128	5222155
128	1788968
128	2303038
128	47321488
128	254052
128	43997039
128	2607795
128	48267571
128	40625967
128	33756732
128	37313724
128	24542901
128	11441710
128	5196585
128	24091304
128	2610570
128	42444423
128	9787998
128	38816789
128	12787093
128	40722860
128	4219071
128	7437969
128	55177797
128	47911698
128	10784998
128	47077366
128	13708687
128	10475599
128	4110824
128	59030259
128	4827929
128	2222050
128	56291
128	4993442
128	22176426
128	7002518
128	47801907
128	4190780
128	2607698
128	4971060
128	2591171
128	13985369
128	5962032
128	36583617
128	8968906
128	2088676
128	2585558
128	4504840
128	46243035
128	10255702
128	10639606
128	21322817
128	9402874
128	20920378
128	3015275
128	25213855
128	36579368
128	24085578
128	14163935
128	45520026
128	18807043
128	2963790
128	5221928
128	36422170
128	2320767
128	27370610
128	47431522
128	2894694
128	38803643
128	7417423
128	54536762
128	47539245
128	1328711
128	2983804
128	40910659
128	5196781
128	2533460
128	47667136
128	36579453
128	28255809
128	48482716
128	18377038
128	3144847
128	28018617
128	815085
128	50730980
128	12664883
128	28484530
128	928969
128	53253820
128	2362234
128	19497973
128	48941613
128	54375647
128	4544316
128	50340373
128	14055792
128	49660653
128	46184256
128	5791638
128	39924362
128	5885819
128	8270382
128	35134174
128	5619483
128	52261726
128	9801383
128	2386403
128	43604426
128	28061613
128	28232345
128	1820718
128	49554047
128	293861
128	42724137
128	48548227
128	54221089
128	48981773
128	17709610
128	33792679
128	31524
128	787650
128	888570
128	3918962
128	48069812
128	10376870
128	3638233
128	37303199
128	13087702
128	7497774
128	134572
128	3095709
128	888788
128	47574391
128	44105950
128	2123967
128	36568072
128	14935203
128	35884081
128	35879890
128	35755228
128	39635225
128	2265046
128	2044316
128	10922103
128	36568094
128	231533
128	794899
128	18806895
128	42773986
128	44209934
128	17733379
128	18119730
128	35906270
128	57060929
128	42874712
128	1122362
128	22266188
128	5513950
128	5525907
128	25775752
128	49288031
128	18626451
128	36568042
128	47846217
128	26800911
128	1122035
128	1068202
128	2574605
128	19186491
128	11200169
128	853268
128	28539416
128	12536437
128	11358464
128	47534628
128	36009591
128	30498
128	51285276
128	13013822
128	5923274
128	5692759
128	27366844
128	14803620
128	2118200
128	24014731
128	42794668
128	847507
128	14858203
128	11099105
128	105846
128	36653554
128	33792678
128	47959088
128	4435210
128	1167269
128	468071
128	57137041
128	15785330
128	51190357
128	12077067
128	12787181
128	5369622
128	9287231
128	2323881
128	7234592
128	33656645
128	385981
128	27173486
128	55560120
128	9173499
128	1564972
128	33631530
128	15339919
128	11060792
128	5222433
128	49866911
128	8145455
128	24239862
128	261635
128	2587728
128	40718626
128	34796965
128	58071153
128	21689599
128	11472035
128	2809788
128	28323937
128	10933256
128	39868907
128	7471945
128	3033681
128	2506527
128	12914122
128	35754915
128	35174575
128	36696305
128	20845643
128	44262453
128	12190915
128	36801663
128	18731957
128	6031191
128	38670621
128	909423
128	30611
128	21768361
128	36579465
128	1763963
128	3466108
128	47331815
